algorithm,instance_id,seed,scale,CF_level,cell_replicate,budget_fraction,available,incumbent_makespan,normalized_incumbent_over_h1,rpd_v001_percent,decoder_evaluations
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,1.0,True,1825.0,0.9431524547803618,5.552342394447658,22806
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,0.1,True,1901.0,0.9824289405684754,9.947946790052054,1322
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,0.25,True,1901.0,0.9824289405684754,9.947946790052054,1322
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,0.5,True,1797.0,0.9286821705426357,3.932909196067091,23138
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,0.75,True,1797.0,0.9286821705426357,3.932909196067091,23138
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,CF3,C02,1.0,True,1797.0,0.9286821705426357,3.932909196067091,23138
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,0.1,True,3752.0,0.8452354133813922,8.659136982334202,2721
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,0.25,True,3475.0,0.7828339716152286,0.6371271358239212,6153
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,0.5,True,3429.0,0.7724712773147105,-0.6950477845351868,13545
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,0.75,True,3329.0,0.7499436810092364,-3.591080220098465,20089
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,CF1,C01,1.0,True,3229.0,0.7274160847037621,-6.487112655661743,21929
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,0.1,True,3588.0,0.8082901554404145,3.909643788010426,2105
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,0.25,True,3471.0,0.7819328677630096,0.5212858384013901,5737
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,0.5,True,3471.0,0.7819328677630096,0.5212858384013901,5737
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,0.75,True,3429.0,0.7724712773147105,-0.6950477845351868,19953
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,CF1,C01,1.0,True,3409.0,0.7679657580536157,-1.2742542716478424,20913
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,0.1,True,3616.0,0.8145978824059473,4.720532869968143,2497
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,0.25,True,3432.0,0.7731471052038748,-0.6081668114682884,3905
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,0.5,True,3400.0,0.765938274386123,-1.5348971908485376,13585
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,0.75,True,3397.0,0.7652624464969587,-1.6217781639154358,16297
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,CF1,C01,1.0,True,3386.0,0.7627844109033566,-1.9403417318273966,25833
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,0.1,True,3831.0,0.8177161152614728,3.261455525606469,1241
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,0.25,True,3727.0,0.7955176093916756,0.4582210242587601,6265
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,0.5,True,3727.0,0.7955176093916756,0.4582210242587601,6265
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,0.75,True,3727.0,0.7955176093916756,0.4582210242587601,6265
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,CF1,C02,1.0,True,3727.0,0.7955176093916756,0.4582210242587601,6265
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,0.1,True,3792.0,0.8093916755602988,2.210242587601078,2345
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,0.25,True,3792.0,0.8093916755602988,2.210242587601078,2345
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,0.5,True,3757.0,0.8019210245464248,1.266846361185984,6857
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,0.75,True,3757.0,0.8019210245464248,1.266846361185984,6857
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,CF1,C02,1.0,True,3757.0,0.8019210245464248,1.266846361185984,6857
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,0.1,True,3801.0,0.8113127001067236,2.452830188679245,2337
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,0.25,True,3756.0,0.8017075773745997,1.2398921832884098,3065
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,0.5,True,3653.0,0.7797225186766276,-1.536388140161725,12577
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,0.75,True,3653.0,0.7797225186766276,-1.536388140161725,12577
NGAS_A1_6R,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,CF1,C02,1.0,True,3653.0,0.7797225186766276,-1.536388140161725,12577
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,0.1,True,4416.0,0.942985265855221,6.00096015362458,65
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,0.25,True,4416.0,0.942985265855221,6.00096015362458,65
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,0.5,True,4416.0,0.942985265855221,6.00096015362458,65
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,0.75,True,4412.0,0.9421311125346999,5.904944791166587,14097
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,CF2,C01,1.0,True,4411.0,0.9419175742045697,5.880940950552088,20393
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,0.1,True,4401.0,0.9397821909032671,5.640902544407105,185
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,0.25,True,4401.0,0.9397821909032671,5.640902544407105,185
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,0.5,True,4401.0,0.9397821909032671,5.640902544407105,185
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,0.75,True,4401.0,0.9397821909032671,5.640902544407105,185
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,CF2,C01,1.0,True,4401.0,0.9397821909032671,5.640902544407105,185
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,0.1,True,4398.0,0.9391415759128764,5.56889102256361,49
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,0.25,True,4350.0,0.928891736066624,4.416706673067691,4945
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,0.5,True,4288.0,0.915652359598548,2.928468554968795,11929
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,0.75,True,4245.0,0.9064702114029468,1.8963034085453672,18849
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,CF2,C01,1.0,True,4245.0,0.9064702114029468,1.8963034085453672,18849
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,0.1,True,4155.0,0.9885795860099929,5.003790750568613,25
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,0.25,True,4155.0,0.9885795860099929,5.003790750568613,25
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,0.5,True,4155.0,0.9885795860099929,5.003790750568613,25
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,0.75,True,4155.0,0.9885795860099929,5.003790750568613,25
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,CF2,C02,1.0,True,4155.0,0.9885795860099929,5.003790750568613,25
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,0.1,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,0.25,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,0.5,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,0.75,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,CF2,C02,1.0,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,0.1,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,0.25,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,0.5,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,0.75,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,CF2,C02,1.0,True,4203.0,1.0,6.21683093252464,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,0.1,True,4368.0,0.964451313755796,5.379975874547648,73
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,0.25,True,4270.0,0.9428129829984544,3.0156815440289506,5049
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,0.5,True,4157.0,0.9178626628394789,0.28950542822677927,10017
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,0.75,True,4157.0,0.9178626628394789,0.28950542822677927,10017
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,CF3,C01,1.0,True,4157.0,0.9178626628394789,0.28950542822677927,10017
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,0.1,True,4496.0,0.9927136233164053,8.468033775633293,1721
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,0.25,True,4330.0,0.95606094060499,4.463208685162847,3433
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,0.5,True,4194.0,0.9260322366968425,1.1821471652593487,10473
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,0.75,True,4185.0,0.9240450430558622,0.9650180940892642,12505
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,CF3,C01,1.0,True,4185.0,0.9240450430558622,0.9650180940892642,12505
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,0.1,True,4444.0,0.9812320600574078,7.213510253317249,545
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,0.25,True,4244.0,0.9370722013689556,2.388419782870929,6049
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,0.5,True,4244.0,0.9370722013689556,2.388419782870929,6049
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,0.75,True,4244.0,0.9370722013689556,2.388419782870929,6049
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,CF3,C01,1.0,True,4244.0,0.9370722013689556,2.388419782870929,6049
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,0.1,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,0.25,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,0.5,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,0.75,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,CF3,C02,1.0,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,0.1,True,3404.0,0.981262611703661,7.044025157232705,9
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,0.25,True,3404.0,0.981262611703661,7.044025157232705,9
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,0.5,True,3404.0,0.981262611703661,7.044025157232705,9
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,0.75,True,3404.0,0.981262611703661,7.044025157232705,9
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,CF3,C02,1.0,True,3404.0,0.981262611703661,7.044025157232705,9
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,0.1,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,0.25,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,0.5,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,0.75,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,CF3,C02,1.0,True,3469.0,1.0,9.08805031446541,1
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.1,True,2903.0,0.984401492031197,5.833029529711994,41
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.25,True,2821.0,0.9565954560868091,2.843601895734597,6761
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.5,True,2791.0,0.946422516107155,1.7499088589135983,10057
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.75,True,2791.0,0.946422516107155,1.7499088589135983,10057
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,1.0,True,2791.0,0.946422516107155,1.7499088589135983,10057
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.1,True,2949.0,1.0,7.510025519504192,1
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.25,True,2828.0,0.9589691420820617,3.098796937659497,7569
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.5,True,2714.0,0.920311970159376,-1.057236602260299,12961
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.75,True,2689.0,0.9118345201763309,-1.968647466277798,20649
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,1.0,True,2682.0,0.9094608341810784,-2.2238425082026976,34033
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.1,True,2899.0,0.9830451000339098,5.687203791469194,81
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.25,True,2707.0,0.9179382841641235,-1.3124316441851986,8281
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.5,True,2632.0,0.8925059342149881,-4.046664236237696,10609
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.75,True,2603.0,0.8826720922346558,-5.103900838497995,21017
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,1.0,True,2587.0,0.877246524245507,-5.687203791469194,30193
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.1,True,2983.0,0.9047619047619048,7.611832611832612,761
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.25,True,2872.0,0.8710949347892023,3.6075036075036073,4561
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.5,True,2781.0,0.8434940855323021,0.3246753246753247,13713
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.75,True,2750.0,0.8340915984228087,-0.7936507936507936,20361
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,1.0,True,2731.0,0.8283287837427965,-1.479076479076479,31753
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.1,True,2891.0,0.8768577494692145,4.292929292929293,2577
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.25,True,2802.0,0.8498635122838945,1.0822510822510822,6729
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.5,True,2802.0,0.8498635122838945,1.0822510822510822,6729
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.75,True,2802.0,0.8498635122838945,1.0822510822510822,6729
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,1.0,True,2802.0,0.8498635122838945,1.0822510822510822,6729
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.1,True,2846.0,0.8632089778586594,2.6695526695526697,2721
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.25,True,2846.0,0.8632089778586594,2.6695526695526697,2721
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.5,True,2805.0,0.8507734303912647,1.1904761904761905,16953
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.75,True,2756.0,0.8359114346375492,-0.5772005772005772,24361
NGAS_A1_6R,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,1.0,True,2723.0,0.8259023354564756,-1.7676767676767677,26745
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.1,True,3047.0,0.9685314685314685,9.525521207764198,25
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.25,True,2977.0,0.9462809917355371,7.009345794392523,8257
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.5,True,2894.0,0.9198982835346472,4.02588066139468,11897
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.75,True,2894.0,0.9198982835346472,4.02588066139468,11897
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,1.0,True,2874.0,0.9135410044500953,3.3069734004313442,26185
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.1,True,3014.0,0.958041958041958,8.339324227174695,1825
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.25,True,2972.0,0.9446916719643992,6.8296189791516895,7137
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.5,True,2935.0,0.9329307056579784,5.499640546369518,8529
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.75,True,2935.0,0.9329307056579784,5.499640546369518,8529
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,1.0,True,2935.0,0.9329307056579784,5.499640546369518,8529
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.1,True,3029.0,0.9628099173553719,8.878504672897197,17
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.25,True,2925.0,0.9297520661157025,5.140186915887851,7121
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.5,True,2875.0,0.913858868404323,3.3429187634795112,9585
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.75,True,2854.0,0.9071837253655436,2.5880661394680087,23225
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,1.0,True,2854.0,0.9071837253655436,2.5880661394680087,23225
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.1,True,3817.0,0.9631592228110017,4.346637506834336,2337
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.25,True,3691.0,0.9313651274287156,0.9021323127392018,7105
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.5,True,3691.0,0.9313651274287156,0.9021323127392018,7105
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.75,True,3666.0,0.9250567751703255,0.21869874248223073,22337
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,1.0,True,3666.0,0.9250567751703255,0.21869874248223073,22337
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.1,True,3786.0,0.9553368660105981,3.4991798797156917,2257
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.25,True,3691.0,0.9313651274287156,0.9021323127392018,7729
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.5,True,3665.0,0.9248044410799899,0.1913613996719519,11825
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.75,True,3665.0,0.9248044410799899,0.1913613996719519,11825
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,1.0,True,3651.0,0.9212717638152914,-0.1913613996719519,26137
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.1,True,3783.0,0.9545798637395913,3.417167851284855,1553
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.25,True,3783.0,0.9545798637395913,3.417167851284855,1553
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.5,True,3723.0,0.939439818319455,1.7769272826681246,15217
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.75,True,3694.0,0.9321221296997224,0.9841443411700382,19889
NGAS_A1_6R,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,1.0,True,3684.0,0.9295987887963664,0.7107709130672498,31817
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.1,True,2858.0,1.0,8.298597953770367,1
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.25,True,2858.0,1.0,8.298597953770367,1
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.5,True,2858.0,1.0,8.298597953770367,1
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.75,True,2807.0,0.9821553533939819,6.36604774535809,22369
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,1.0,True,2795.0,0.9779566130160952,5.911330049261084,32753
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.1,True,2752.0,0.9629111266620014,4.281924971580144,25
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.25,True,2752.0,0.9629111266620014,4.281924971580144,25
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.5,True,2752.0,0.9629111266620014,4.281924971580144,25
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.75,True,2752.0,0.9629111266620014,4.281924971580144,25
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,1.0,True,2748.0,0.9615115465360392,4.130352406214475,30657
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.1,True,2850.0,0.9972008397480756,7.99545282303903,9
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.25,True,2795.0,0.9779566130160952,5.911330049261084,5465
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.5,True,2766.0,0.9678096571028691,4.812428950359985,11689
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.75,True,2702.0,0.9454163750874738,2.387267904509284,24993
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,1.0,True,2702.0,0.9454163750874738,2.387267904509284,24993
NGAS_A1_6R,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,0.1,True,3217.0,0.9798964361864149,10.095824777549623,17
