instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,suite,scale,CF_level,training_seed,gap_to_h1_percent
CB1_CORE_S_CF2_R01,BC,3022.0,1.1377904819964897,0.7258083399501629,True,CORE,S,CF2,BC,56.256463288521196
CB1_CORE_S_CF2_R01,H1,1934.0,0.021637912024743855,0.021637912024743855,True,CORE,S,CF2,NA,0.0
CB1_CORE_S_CF2_R01,H2,3007.0,0.016442980006104335,0.016442980006104335,True,CORE,S,CF2,NA,55.48086866597725
CB1_CORE_S_CF2_R01,PPO,1978.0,2.943157292000251,2.517471255850978,True,CORE,S,CF2,520101,2.2750775594622543
CB1_CORE_S_CF2_R01,PPO,2607.0,2.8442310599784832,2.423859639937291,True,CORE,S,CF2,520102,34.79834539813857
CB1_CORE_S_CF2_R01,PPO,2936.0,2.911407790001249,2.443370493914699,True,CORE,S,CF2,520103,51.80972078593589
CB1_CORE_S_CF2_R02,BC,2243.0,1.276829506008653,0.8420467559190001,True,CORE,S,CF2,BC,33.99044205495819
CB1_CORE_S_CF2_R02,H1,1674.0,0.03622865298530087,0.03622865298530087,True,CORE,S,CF2,NA,0.0
CB1_CORE_S_CF2_R02,H2,2467.0,0.023425501014571637,0.023425501014571637,True,CORE,S,CF2,NA,47.371565113500594
CB1_CORE_S_CF2_R02,PPO,2510.0,2.7883679700025823,2.3533822799217887,True,CORE,S,CF2,520101,49.94026284348865
CB1_CORE_S_CF2_R02,PPO,2383.0,2.847768465988338,2.3623595949902665,True,CORE,S,CF2,520102,42.35364396654719
CB1_CORE_S_CF2_R02,PPO,2217.0,2.8023736309842207,2.346525916218525,True,CORE,S,CF2,520103,32.437275985663085
CB1_CORE_S_CF2_R03,BC,2690.0,1.1304162080050446,0.7532692351087462,True,CORE,S,CF2,BC,49.860724233983284
CB1_CORE_S_CF2_R03,H1,1795.0,0.02729463402647525,0.02729463402647525,True,CORE,S,CF2,NA,0.0
CB1_CORE_S_CF2_R03,H2,2349.0,0.017002711014356464,0.017002711014356464,True,CORE,S,CF2,NA,30.86350974930362
CB1_CORE_S_CF2_R03,PPO,2502.0,2.4560348549857736,2.100022554892348,True,CORE,S,CF2,520101,39.38718662952646
CB1_CORE_S_CF2_R03,PPO,2790.0,2.525341088010464,2.11331445389078,True,CORE,S,CF2,520102,55.43175487465181
CB1_CORE_S_CF2_R03,PPO,2641.0,2.4751875839720014,2.1012916148174554,True,CORE,S,CF2,520103,47.13091922005571
CB1_CORE_S_CF2_R04,BC,2286.0,1.3255155509978067,0.8785910119768232,True,CORE,S,CF2,BC,24.171645844649646
CB1_CORE_S_CF2_R04,H1,1841.0,0.03328216099180281,0.03328216099180281,True,CORE,S,CF2,NA,0.0
CB1_CORE_S_CF2_R04,H2,2196.0,0.021963082981528714,0.021963082981528714,True,CORE,S,CF2,NA,19.28299837045084
CB1_CORE_S_CF2_R04,PPO,1848.0,2.965755668003112,2.4743910110846628,True,CORE,S,CF2,520101,0.38022813688212925
CB1_CORE_S_CF2_R04,PPO,1922.0,2.923292422987288,2.477796341991052,True,CORE,S,CF2,520102,4.399782726778924
CB1_CORE_S_CF2_R04,PPO,2271.0,2.9360301469860133,2.479477472952567,True,CORE,S,CF2,520103,23.356871265616512
CB1_CORE_S_CF2_R05,BC,2332.0,1.1729444730153773,0.792744507023599,True,CORE,S,CF2,BC,26.19047619047619
CB1_CORE_S_CF2_R05,H1,1848.0,0.03118503000587225,0.03118503000587225,True,CORE,S,CF2,NA,0.0
CB1_CORE_S_CF2_R05,H2,1955.0,0.016747718007536605,0.016747718007536605,True,CORE,S,CF2,NA,5.79004329004329
CB1_CORE_S_CF2_R05,PPO,1732.0,2.5989907970069908,2.226864944997942,True,CORE,S,CF2,520101,-6.2770562770562774
CB1_CORE_S_CF2_R05,PPO,1761.0,2.649874077003915,2.2280594147450756,True,CORE,S,CF2,520102,-4.707792207792208
CB1_CORE_S_CF2_R05,PPO,1815.0,2.5995548799983226,2.2218494270928204,True,CORE,S,CF2,520103,-1.7857142857142858
CB1_CORE_S_CF3_R01,BC,2634.0,1.4638039570127148,0.9025808600126766,True,CORE,S,CF3,BC,60.707748627211714
CB1_CORE_S_CF3_R01,H1,1639.0,0.04671338401385583,0.04671338401385583,True,CORE,S,CF3,NA,0.0
CB1_CORE_S_CF3_R01,H2,1899.0,0.03136174601968378,0.03136174601968378,True,CORE,S,CF3,NA,15.863331299572911
CB1_CORE_S_CF3_R01,PPO,2950.0,3.1374607229954563,2.5264886400545947,True,CORE,S,CF3,520101,79.98779743746186
CB1_CORE_S_CF3_R01,PPO,3120.0,3.076384521991713,2.52441192601691,True,CORE,S,CF3,520102,90.35997559487492
CB1_CORE_S_CF3_R01,PPO,3042.0,3.1001679380133282,2.5445591991301626,True,CORE,S,CF3,520103,85.60097620500305
CB1_CORE_S_CF3_R02,BC,2751.0,1.233365746011259,0.7820566928421613,True,CORE,S,CF3,BC,41.87725631768953
CB1_CORE_S_CF3_R02,H1,1939.0,0.036147998995147645,0.036147998995147645,True,CORE,S,CF3,NA,0.0
CB1_CORE_S_CF3_R02,H2,1874.0,0.022020231990609318,0.022020231990609318,True,CORE,S,CF3,NA,-3.3522434244455903
CB1_CORE_S_CF3_R02,PPO,2120.0,2.6434021980094258,2.218861418776214,True,CORE,S,CF3,520101,9.334708612686953
CB1_CORE_S_CF3_R02,PPO,2267.0,2.7045687670179177,2.223611774883466,True,CORE,S,CF3,520102,16.915936049510055
CB1_CORE_S_CF3_R02,PPO,2547.0,2.6692342379828915,2.230422118882416,True,CORE,S,CF3,520103,31.356369262506448
CB1_CORE_S_CF3_R03,BC,1898.0,1.2232919620000757,0.7724465772917029,True,CORE,S,CF3,BC,-5.3366583541147135
CB1_CORE_S_CF3_R03,H1,2005.0,0.03912876098183915,0.03912876098183915,True,CORE,S,CF3,NA,0.0
CB1_CORE_S_CF3_R03,H2,2015.0,0.025078860024223104,0.025078860024223104,True,CORE,S,CF3,NA,0.49875311720698257
CB1_CORE_S_CF3_R03,PPO,2076.0,2.645119380991673,2.1525049869378563,True,CORE,S,CF3,520101,3.541147132169576
CB1_CORE_S_CF3_R03,PPO,2088.0,2.6139711099967826,2.162964646180626,True,CORE,S,CF3,520102,4.139650872817955
CB1_CORE_S_CF3_R03,PPO,2459.0,2.6104631930065807,2.1543355648464058,True,CORE,S,CF3,520103,22.643391521197007
CB1_CORE_S_CF3_R04,BC,2680.0,1.2563902440015227,0.8119006040506065,True,CORE,S,CF3,BC,73.57512953367876
CB1_CORE_S_CF3_R04,H1,1544.0,0.039795149001292884,0.039795149001292884,True,CORE,S,CF3,NA,0.0
CB1_CORE_S_CF3_R04,H2,1785.0,0.023322091001318768,0.023322091001318768,True,CORE,S,CF3,NA,15.60880829015544
CB1_CORE_S_CF3_R04,PPO,3120.0,2.7671707650006283,2.271362869767472,True,CORE,S,CF3,520101,102.07253886010362
CB1_CORE_S_CF3_R04,PPO,2720.0,2.7185375950066373,2.266591576131759,True,CORE,S,CF3,520102,76.16580310880829
CB1_CORE_S_CF3_R04,PPO,2648.0,2.712189729005331,2.260473154979991,True,CORE,S,CF3,520103,71.50259067357513
CB1_CORE_S_CF3_R05,BC,3004.0,1.2144695259921718,0.7508650288800709,True,CORE,S,CF3,BC,84.63429625076829
CB1_CORE_S_CF3_R05,H1,1627.0,0.03600115102017298,0.03600115102017298,True,CORE,S,CF3,NA,0.0
CB1_CORE_S_CF3_R05,H2,1852.0,0.02152809198014438,0.02152809198014438,True,CORE,S,CF3,NA,13.829133374308544
CB1_CORE_S_CF3_R05,PPO,3036.0,2.5077194439945742,2.0948461609659716,True,CORE,S,CF3,520101,86.60110633066995
CB1_CORE_S_CF3_R05,PPO,3031.0,2.5035893650201615,2.091613514116034,True,CORE,S,CF3,520102,86.2937922556853
CB1_CORE_S_CF3_R05,PPO,3070.0,2.5022432150144596,2.090264737023972,True,CORE,S,CF3,520103,88.69084204056546
