state_key,instance_id,dataset_role,scale,stage,actions,utility,nonconstant_informative,positive_best,spearman_valid,spearman,top1_realized_rank,top1_normalized_rank,top1_regret,top1_utility,best_utility,hit_at_1,hit_at_5,hit_at_10,ndcg,top1_utility_gap,top5_utility_gap,top10_utility_gap
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration4940,CB1_TRAIN_S_CF1_RI3_TI3_R04,VALIDATION,S,LATE,355,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration4940,CB1_TRAIN_S_CF1_RI3_TI3_R04,VALIDATION,S,LATE,355,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration4940,CB1_TRAIN_S_CF1_RI3_TI3_R04,VALIDATION,S,LATE,355,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration4940,CB1_TRAIN_S_CF1_RI3_TI3_R04,VALIDATION,S,LATE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.48921883339189337,12,0.031073446327683617,102.375,-252.375,-150.0,False,False,False,,102.375,102.375,102.375
CLEAN|CB1_TRAIN_L_CF3_RI3_TI2_R02:seed817000025:iteration320,CB1_TRAIN_L_CF3_RI3_TI2_R02,TRAIN,L,EARLY,355,U0_IMMEDIATE,True,True,True,0.30218748387594474,25,0.06779661016949153,174.0,0.0,174.0,False,True,True,0.6153599841493372,174.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI3_TI2_R02:seed817000025:iteration320,CB1_TRAIN_L_CF3_RI3_TI2_R02,TRAIN,L,EARLY,355,U1_SHORT_HORIZON,True,True,True,0.3108513821548031,26,0.07062146892655367,174.0,0.0,174.0,False,True,True,0.6148272569299338,174.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI3_TI2_R02:seed817000025:iteration320,CB1_TRAIN_L_CF3_RI3_TI2_R02,TRAIN,L,EARLY,355,U2_COST_NORMALIZED,True,True,True,0.3108438981394099,26,0.07062146892655367,529.1406841512751,0.0,529.1406841512751,False,True,True,0.6224637013162738,529.1406841512751,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI3_TI2_R02:seed817000025:iteration320,CB1_TRAIN_L_CF3_RI3_TI2_R02,TRAIN,L,EARLY,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.561318269519154,101,0.2824858757062147,288.75,-314.0,-25.25,False,False,False,,288.75,95.625,95.625
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration2980,CB1_TRAIN_L_CF1_RI1_TI1_R03,TRAIN,L,LATE,355,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration2980,CB1_TRAIN_L_CF1_RI1_TI1_R03,TRAIN,L,LATE,355,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration2980,CB1_TRAIN_L_CF1_RI1_TI1_R03,TRAIN,L,LATE,355,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration2980,CB1_TRAIN_L_CF1_RI1_TI1_R03,TRAIN,L,LATE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.335697451206855,60,0.16666666666666666,111.75,-283.0,-171.25,False,False,False,,111.75,65.875,65.875
CLEAN|CB1_TRAIN_S_CF1_RI1_TI3_R03:seed817000056:iteration600,CB1_TRAIN_S_CF1_RI1_TI3_R03,TRAIN,S,EARLY,355,U0_IMMEDIATE,True,True,True,0.08661215275209445,2,0.002824858757062147,8.0,0.0,8.0,False,False,False,0.27894294565112987,8.0,8.0,8.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI3_R03:seed817000056:iteration600,CB1_TRAIN_S_CF1_RI1_TI3_R03,TRAIN,S,EARLY,355,U1_SHORT_HORIZON,True,True,True,0.08661215275209445,2,0.002824858757062147,8.0,0.0,8.0,False,False,False,0.27894294565112987,8.0,8.0,8.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI3_R03:seed817000056:iteration600,CB1_TRAIN_S_CF1_RI1_TI3_R03,TRAIN,S,EARLY,355,U2_COST_NORMALIZED,True,True,True,0.08661215275209445,2,0.002824858757062147,173.7641724963248,0.0,173.7641724963248,False,False,False,0.27894294565112987,173.7641724963248,173.7641724963248,173.7641724963248
CLEAN|CB1_TRAIN_S_CF1_RI1_TI3_R03:seed817000056:iteration600,CB1_TRAIN_S_CF1_RI1_TI3_R03,TRAIN,S,EARLY,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.6820346520650787,6,0.014124293785310734,19.5,-131.125,-111.625,False,False,False,,19.5,19.5,6.625
CLEAN|CB1_TRAIN_M_CF2_RI2_TI3_R03:seed817000041:iteration400,CB1_TRAIN_M_CF2_RI2_TI3_R03,TRAIN,M,EARLY,355,U0_IMMEDIATE,True,True,True,0.32971399592493633,14,0.03672316384180791,40.0,16.0,56.0,False,False,False,0.5711262879234318,40.0,11.0,11.0
CLEAN|CB1_TRAIN_M_CF2_RI2_TI3_R03:seed817000041:iteration400,CB1_TRAIN_M_CF2_RI2_TI3_R03,TRAIN,M,EARLY,355,U1_SHORT_HORIZON,True,True,True,0.34464630094238996,31,0.0847457627118644,52.0,16.0,68.0,False,False,False,0.59761595999287,52.0,23.0,23.0
CLEAN|CB1_TRAIN_M_CF2_RI2_TI3_R03:seed817000041:iteration400,CB1_TRAIN_M_CF2_RI2_TI3_R03,TRAIN,M,EARLY,355,U2_COST_NORMALIZED,True,True,True,0.3449491913520171,32,0.08757062146892655,310.07280498122424,96.03723527243528,406.1100402536595,False,False,False,0.5960140065904052,310.07280498122424,134.74301218559395,134.74301218559395
CLEAN|CB1_TRAIN_M_CF2_RI2_TI3_R03:seed817000041:iteration400,CB1_TRAIN_M_CF2_RI2_TI3_R03,TRAIN,M,EARLY,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.7318745359702014,2,0.002824858757062147,18.625,-84.625,-66.0,False,True,True,,18.625,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R02:seed817000062:iteration580,CB1_TRAIN_S_CF1_RI3_TI3_R02,TRAIN,S,EARLY,355,U0_IMMEDIATE,True,True,True,0.07795390355889943,3,0.005649717514124294,31.0,0.0,31.0,False,False,False,0.21838770602699864,31.0,31.0,31.0
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R02:seed817000062:iteration580,CB1_TRAIN_S_CF1_RI3_TI3_R02,TRAIN,S,EARLY,355,U1_SHORT_HORIZON,True,True,True,0.057300393379926845,7,0.01694915254237288,50.0,0.0,50.0,False,False,False,0.2197605838639955,50.0,50.0,50.0
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R02:seed817000062:iteration580,CB1_TRAIN_S_CF1_RI3_TI3_R02,TRAIN,S,EARLY,355,U2_COST_NORMALIZED,True,True,True,0.05737720045639557,7,0.01694915254237288,975.7223706815117,0.0,975.7223706815117,False,False,False,0.22182008952070204,975.7223706815117,975.7223706815117,975.7223706815117
CLEAN|CB1_TRAIN_S_CF1_RI3_TI3_R02:seed817000062:iteration580,CB1_TRAIN_S_CF1_RI3_TI3_R02,TRAIN,S,EARLY,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.5168894484098311,18,0.0480225988700565,47.75,-195.625,-147.875,False,False,False,,47.75,10.625,10.625
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,VALIDATION,L,MIDDLE,360,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,VALIDATION,L,MIDDLE,360,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,VALIDATION,L,MIDDLE,360,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,VALIDATION,L,MIDDLE,360,U3_STOCHASTIC_ROBUSTNESS,True,False,True,-0.07148197338393288,308,0.8551532033426184,471.25,-655.375,-184.125,False,False,False,,471.25,200.625,188.75
